pred,pred_subcategory,j_day,value,true_j_day
snow_cover,NA,3302,0,3457
max_temp,NA,3303,24.5,3458
snow_cover,NA,3303,0,3458
max_temp,NA,3304,20.5,3459
snow_cover,NA,3304,0,3459
max_temp,NA,3305,19,3460
snow_cover,NA,3305,0,3460
max_temp,NA,3306,22,3461
snow_cover,NA,3306,0,3461
max_temp,NA,3307,24,3462
snow_cover,NA,3307,0,3462
max_temp,NA,3308,18.5,3463
snow_cover,NA,3308,0,3463
max_temp,NA,3309,23,3464
snow_cover,NA,3309,0,3464
max_temp,NA,3310,23,3465
snow_cover,NA,3310,0,3465
max_temp,NA,3311,20,3466
snow_cover,NA,3311,0,3466
max_temp,NA,3312,25,3467
snow_cover,NA,3312,0,3467
max_temp,NA,3313,16,3468
snow_cover,NA,3313,0,3468
max_temp,NA,3314,16.5,3469
snow_cover,NA,3314,0,3469
max_temp,NA,3315,15,3470
snow_cover,NA,3315,0,3470
max_temp,NA,3316,19.5,3471
snow_cover,NA,3316,0,3471
max_temp,NA,3317,20.5,3472
snow_cover,NA,3317,0,3472
max_temp,NA,3318,22.5,3473
snow_cover,NA,3318,0,3473
max_temp,NA,3319,19,3474
snow_cover,NA,3319,0,3474
max_temp,NA,3320,23,3475
snow_cover,NA,3320,0,3475
max_temp,NA,3321,25.5,3476
snow_cover,NA,3321,0,3476
max_temp,NA,3322,26,3477
snow_cover,NA,3322,0,3477
max_temp,NA,3323,24,3478
snow_cover,NA,3323,0,3478
max_temp,NA,3324,26,3479
snow_cover,NA,3324,0,3479
max_temp,NA,3325,19.5,3480
snow_cover,NA,3325,0,3480
max_temp,NA,3326,17,3481
snow_cover,NA,3326,0,3481
max_temp,NA,3327,20,3482
snow_cover,NA,3327,0,3482
max_temp,NA,3328,22,3483
snow_cover,NA,3328,0,3483
max_temp,NA,3329,21.5,3484
snow_cover,NA,3329,0,3484
max_temp,NA,3330,19,3485
snow_cover,NA,3330,0,3485
max_temp,NA,3331,15.5,3486
snow_cover,NA,3331,0,3486
max_temp,NA,3332,21,3487
snow_cover,NA,3332,0,3487
max_temp,NA,3333,15,3488
snow_cover,NA,3333,0,3488
max_temp,NA,3334,21.5,3489
snow_cover,NA,3334,0,3489
max_temp,NA,3335,22.5,3490
snow_cover,NA,3335,0,3490
max_temp,NA,3336,24,3491
snow_cover,NA,3336,0,3491
max_temp,NA,3337,24.5,3492
snow_cover,NA,3337,0,3492
max_temp,NA,3338,25.5,3493
snow_cover,NA,3338,0,3493
max_temp,NA,3339,23.5,3494
snow_cover,NA,3339,0,3494
max_temp,NA,3340,28.5,3495
snow_cover,NA,3340,0,3495
max_temp,NA,3341,28,3496
snow_cover,NA,3341,0,3496
max_temp,NA,3342,25.5,3497
snow_cover,NA,3342,0,3497
max_temp,NA,3343,23.5,3498
snow_cover,NA,3343,0,3498
max_temp,NA,3344,16,3499
snow_cover,NA,3344,0,3499
max_temp,NA,3345,12,3500
snow_cover,NA,3345,0,3500
max_temp,NA,3346,22,3501
snow_cover,NA,3346,0,3501
max_temp,NA,3347,23,3502
snow_cover,NA,3347,0,3502
max_temp,NA,3348,22,3503
snow_cover,NA,3348,0,3503
max_temp,NA,3349,22,3504
snow_cover,NA,3349,0,3504
max_temp,NA,3350,23,3505
snow_cover,NA,3350,0,3505
max_temp,NA,3351,23.5,3506
snow_cover,NA,3351,0,3506
max_temp,NA,3352,26.5,3507
snow_cover,NA,3352,0,3507
max_temp,NA,3353,18,3508
snow_cover,NA,3353,0,3508
max_temp,NA,3354,19,3509
snow_cover,NA,3354,0,3509
max_temp,NA,3355,20,3510
snow_cover,NA,3355,0,3510
max_temp,NA,3356,11.5,3511
snow_cover,NA,3356,0,3511
max_temp,NA,3357,14,3512
snow_cover,NA,3357,0,3512
max_temp,NA,3358,20.5,3513
snow_cover,NA,3358,0,3513
max_temp,NA,3359,23.5,3514
snow_cover,NA,3359,0,3514
max_temp,NA,3360,22,3515
snow_cover,NA,3360,0,3515
max_temp,NA,3361,21,3516
snow_cover,NA,3361,0,3516
max_temp,NA,3362,24,3517
snow_cover,NA,3362,0,3517
max_temp,NA,3363,22.5,3518
snow_cover,NA,3363,0,3518
max_temp,NA,3364,18.5,3519
snow_cover,NA,3364,0,3519
max_temp,NA,3365,19.5,3520
snow_cover,NA,3365,0,3520
max_temp,NA,3366,17.5,3521
snow_cover,NA,3366,0,3521
max_temp,NA,3367,10.5,3522
snow_cover,NA,3367,0,3522
max_temp,NA,3368,11.5,3523
snow_cover,NA,3368,0,3523
max_temp,NA,3369,14.5,3524
snow_cover,NA,3369,0,3524
max_temp,NA,3370,15,3525
snow_cover,NA,3370,0,3525
max_temp,NA,3371,11,3526
snow_cover,NA,3371,0,3526
max_temp,NA,3372,10,3527
snow_cover,NA,3372,0,3527
max_temp,NA,3373,17.5,3528
snow_cover,NA,3373,0,3528
max_temp,NA,3374,17,3529
snow_cover,NA,3374,0,3529
max_temp,NA,3375,24.5,3530
snow_cover,NA,3375,0,3530
max_temp,NA,3376,23,3531
snow_cover,NA,3376,0,3531
max_temp,NA,3377,9.5,3532
snow_cover,NA,3377,0,3532
max_temp,NA,3378,12,3533
snow_cover,NA,3378,0,3533
max_temp,NA,3379,21,3534
snow_cover,NA,3379,0,3534
max_temp,NA,3380,23.5,3535
snow_cover,NA,3380,0,3535
max_temp,NA,3381,21,3536
snow_cover,NA,3381,0,3536
max_temp,NA,3382,22.5,3537
snow_cover,NA,3382,0,3537
max_temp,NA,3383,14,3538
snow_cover,NA,3383,0,3538
max_temp,NA,3384,13,3539
snow_cover,NA,3384,0,3539
max_temp,NA,3385,7,3540
snow_cover,NA,3385,0,3540
max_temp,NA,3386,10.5,3541
snow_cover,NA,3386,0,3541
max_temp,NA,3387,14,3542
snow_cover,NA,3387,0,3542
max_temp,NA,3388,16.5,3543
snow_cover,NA,3388,0,3543
max_temp,NA,3389,18.5,3544
snow_cover,NA,3389,0,3544
max_temp,NA,3390,23,3545
snow_cover,NA,3390,0,3545
max_temp,NA,3391,20,3546
snow_cover,NA,3391,0,3546
max_temp,NA,3392,21.5,3547
snow_cover,NA,3392,0,3547
max_temp,NA,3393,23,3548
snow_cover,NA,3393,0,3548
max_temp,NA,3394,21.5,3549
snow_cover,NA,3394,0,3549
max_temp,NA,3395,20,3550
snow_cover,NA,3395,0,3550
max_temp,NA,3396,22,3551
snow_cover,NA,3396,0,3551
max_temp,NA,3397,24,3552
snow_cover,NA,3397,0,3552
max_temp,NA,3398,16,3553
snow_cover,NA,3398,0,3553
max_temp,NA,3399,7,3554
snow_cover,NA,3399,0,3554
max_temp,NA,3400,10.5,3555
snow_cover,NA,3400,0,3555
max_temp,NA,3401,5.5,3556
snow_cover,NA,3401,0,3556
max_temp,NA,3402,8.5,3557
snow_cover,NA,3402,0,3557
max_temp,NA,3403,14.5,3558
snow_cover,NA,3403,0,3558
max_temp,NA,3404,17,3559
snow_cover,NA,3404,0,3559
max_temp,NA,3405,12.5,3560
snow_cover,NA,3405,0,3560
max_temp,NA,3406,5,3561
snow_cover,NA,3406,0,3561
max_temp,NA,3407,11,3562
snow_cover,NA,3407,0,3562
max_temp,NA,3408,12,3563
snow_cover,NA,3408,0,3563
max_temp,NA,3409,11.5,3564
snow_cover,NA,3409,0,3564
max_temp,NA,3410,14,3565
snow_cover,NA,3410,0,3565
max_temp,NA,3411,11,3566
snow_cover,NA,3411,0,3566
max_temp,NA,3412,13.5,3567
snow_cover,NA,3412,0,3567
max_temp,NA,3413,21,3568
snow_cover,NA,3413,0,3568
max_temp,NA,3414,17,3569
snow_cover,NA,3414,0,3569
max_temp,NA,3415,18.5,3570
snow_cover,NA,3415,0,3570
max_temp,NA,3416,23.5,3571
snow_cover,NA,3416,0,3571
max_temp,NA,3417,17,3572
snow_cover,NA,3417,0,3572
max_temp,NA,3418,13,3573
snow_cover,NA,3418,0,3573
max_temp,NA,3419,10,3574
snow_cover,NA,3419,0,3574
max_temp,NA,3420,0.5,3575
snow_cover,NA,3420,0,3575
max_temp,NA,3421,-3,3576
snow_cover,NA,3421,0,3576
max_temp,NA,3422,2.5,3577
snow_cover,NA,3422,0,3577
max_temp,NA,3423,8.5,3578
snow_cover,NA,3423,0,3578
max_temp,NA,3424,12,3579
snow_cover,NA,3424,0,3579
max_temp,NA,3425,14.5,3580
snow_cover,NA,3425,0,3580
max_temp,NA,3426,16,3581
snow_cover,NA,3426,0,3581
max_temp,NA,3427,16.5,3582
snow_cover,NA,3427,0,3582
max_temp,NA,3428,17,3583
snow_cover,NA,3428,0,3583
max_temp,NA,3429,15,3584
snow_cover,NA,3429,0,3584
max_temp,NA,3430,10,3585
snow_cover,NA,3430,0,3585
max_temp,NA,3431,12.5,3586
snow_cover,NA,3431,0,3586
max_temp,NA,3432,3,3587
snow_cover,NA,3432,0,3587
max_temp,NA,3433,7,3588
snow_cover,NA,3433,0,3588
max_temp,NA,3434,8,3589
snow_cover,NA,3434,0,3589
max_temp,NA,3435,2,3590
snow_cover,NA,3435,0,3590
max_temp,NA,3436,0,3591
snow_cover,NA,3436,0,3591
max_temp,NA,3437,1,3592
snow_cover,NA,3437,0,3592
max_temp,NA,3438,4.5,3593
snow_cover,NA,3438,0,3593
max_temp,NA,3439,9,3594
snow_cover,NA,3439,0,3594
max_temp,NA,3440,0,3595
snow_cover,NA,3440,0,3595
max_temp,NA,3441,-3,3596
snow_cover,NA,3441,0,3596
max_temp,NA,3442,-3.5,3597
snow_cover,NA,3442,0,3597
max_temp,NA,3443,2,3598
snow_cover,NA,3443,0,3598
max_temp,NA,3444,1,3599
snow_cover,NA,3444,0,3599
max_temp,NA,3445,-10,3600
snow_cover,NA,3445,1,3600
max_temp,NA,3446,-7,3601
snow_cover,NA,3446,1,3601
max_temp,NA,3447,-3.5,3602
snow_cover,NA,3447,1,3602
max_temp,NA,3448,3,3603
snow_cover,NA,3448,1,3603
max_temp,NA,3449,2.5,3604
snow_cover,NA,3449,1,3604
max_temp,NA,3450,-3,3605
snow_cover,NA,3450,1,3605
max_temp,NA,3451,-3,3606
snow_cover,NA,3451,0,3606
max_temp,NA,3452,-12,3607
snow_cover,NA,3452,1,3607
max_temp,NA,3453,-18,3608
snow_cover,NA,3453,9,3608
max_temp,NA,3454,-20,3609
snow_cover,NA,3454,10,3609
max_temp,NA,3455,-19.5,3610
snow_cover,NA,3455,9,3610
max_temp,NA,3456,-11.5,3611
snow_cover,NA,3456,7,3611
max_temp,NA,3457,-7.5,3612
snow_cover,NA,3457,7,3612
max_temp,NA,3458,-14.5,3613
snow_cover,NA,3458,7,3613
max_temp,NA,3459,-16,3614
snow_cover,NA,3459,7,3614
max_temp,NA,3460,-11,3615
snow_cover,NA,3460,7,3615
max_temp,NA,3461,-2,3616
snow_cover,NA,3461,7,3616
max_temp,NA,3462,-1,3617
snow_cover,NA,3462,7,3617
max_temp,NA,3463,-3,3618
snow_cover,NA,3463,6,3618
max_temp,NA,3464,-8.5,3619
snow_cover,NA,3464,6,3619
max_temp,NA,3465,-5,3620
snow_cover,NA,3465,6,3620
max_temp,NA,3466,-4,3621
snow_cover,NA,3466,6,3621
max_temp,NA,3467,-4.5,3622
snow_cover,NA,3467,6,3622
max_temp,NA,3468,-2,3623
snow_cover,NA,3468,6,3623
max_temp,NA,3469,-7.5,3624
snow_cover,NA,3469,6,3624
max_temp,NA,3470,-14.5,3625
snow_cover,NA,3470,6,3625
max_temp,NA,3471,-20,3626
snow_cover,NA,3471,8,3626
max_temp,NA,3472,0,3627
snow_cover,NA,3472,8,3627
max_temp,NA,3473,-3.5,3628
snow_cover,NA,3473,8,3628
max_temp,NA,3474,-5.5,3629
snow_cover,NA,3474,7,3629
max_temp,NA,3475,-6,3630
snow_cover,NA,3475,7,3630
max_temp,NA,3476,-2.5,3631
snow_cover,NA,3476,7,3631
max_temp,NA,3477,-3.5,3632
snow_cover,NA,3477,7,3632
max_temp,NA,3478,-3,3633
snow_cover,NA,3478,7,3633
max_temp,NA,3479,2,3634
snow_cover,NA,3479,7,3634
max_temp,NA,3480,-1,3635
snow_cover,NA,3480,6,3635
max_temp,NA,3481,-3,3636
snow_cover,NA,3481,6,3636
max_temp,NA,3482,-4,3637
snow_cover,NA,3482,6,3637
max_temp,NA,3483,-9,3638
snow_cover,NA,3483,6,3638
max_temp,NA,3484,-9,3639
snow_cover,NA,3484,6,3639
max_temp,NA,3485,-12,3640
snow_cover,NA,3485,8,3640
max_temp,NA,3486,-12,3641
snow_cover,NA,3486,11,3641
max_temp,NA,3487,-13,3642
snow_cover,NA,3487,11,3642
max_temp,NA,3488,-2,3643
snow_cover,NA,3488,12,3643
max_temp,NA,3489,-2,3644
snow_cover,NA,3489,10,3644
max_temp,NA,3490,-3.5,3645
snow_cover,NA,3490,10,3645
max_temp,NA,3491,-5,3646
snow_cover,NA,3491,10,3646
max_temp,NA,3492,-3.5,3647
snow_cover,NA,3492,11,3647
max_temp,NA,3493,-2,3648
snow_cover,NA,3493,15,3648
max_temp,NA,3494,1,3649
snow_cover,NA,3494,15,3649
max_temp,NA,3495,1,3650
snow_cover,NA,3495,15,3650
max_temp,NA,3496,-24.5,3651
snow_cover,NA,3496,9,3651
max_temp,NA,3497,-25,3652
snow_cover,NA,3497,9,3652
max_temp,NA,3498,-25.5,3653
snow_cover,NA,3498,10,3653
max_temp,NA,3499,-30,3654
snow_cover,NA,3499,10,3654
max_temp,NA,3500,-24,3655
snow_cover,NA,3500,10,3655
max_temp,NA,3501,-15,3656
snow_cover,NA,3501,10,3656
max_temp,NA,3502,-27,3657
snow_cover,NA,3502,13,3657
max_temp,NA,3503,-22,3658
snow_cover,NA,3503,17,3658
max_temp,NA,3504,-22,3659
snow_cover,NA,3504,20,3659
max_temp,NA,3505,-22,3660
snow_cover,NA,3505,22,3660
max_temp,NA,3506,-18,3661
snow_cover,NA,3506,22,3661
max_temp,NA,3507,-11,3662
snow_cover,NA,3507,22,3662
max_temp,NA,3508,4,3663
snow_cover,NA,3508,22,3663
max_temp,NA,3509,-17,3664
snow_cover,NA,3509,22,3664
max_temp,NA,3510,-25,3665
snow_cover,NA,3510,22,3665
max_temp,NA,3511,-16,3666
snow_cover,NA,3511,22,3666
max_temp,NA,3512,-15,3667
snow_cover,NA,3512,27,3667
max_temp,NA,3513,-25,3668
snow_cover,NA,3513,27,3668
max_temp,NA,3514,-24,3669
snow_cover,NA,3514,26,3669
max_temp,NA,3515,-27,3670
snow_cover,NA,3515,26,3670
max_temp,NA,3516,-28,3671
snow_cover,NA,3516,25,3671
max_temp,NA,3517,-25,3672
snow_cover,NA,3517,26,3672
max_temp,NA,3518,-26,3673
snow_cover,NA,3518,27,3673
max_temp,NA,3519,-4,3674
snow_cover,NA,3519,32,3674
max_temp,NA,3520,0,3675
snow_cover,NA,3520,31,3675
max_temp,NA,3521,-9,3676
snow_cover,NA,3521,30,3676
max_temp,NA,3522,-20,3677
snow_cover,NA,3522,29,3677
max_temp,NA,3523,-16,3678
snow_cover,NA,3523,23,3678
max_temp,NA,3524,-22,3679
snow_cover,NA,3524,34,3679
max_temp,NA,3525,-12,3680
snow_cover,NA,3525,35,3680
max_temp,NA,3526,-12,3681
snow_cover,NA,3526,35,3681
max_temp,NA,3527,-17,3682
snow_cover,NA,3527,36,3682
max_temp,NA,3528,-21,3683
snow_cover,NA,3528,35,3683
max_temp,NA,3529,-17,3684
snow_cover,NA,3529,35,3684
max_temp,NA,3530,-13,3685
snow_cover,NA,3530,35,3685
max_temp,NA,3531,-2,3686
snow_cover,NA,3531,34,3686
max_temp,NA,3532,-2,3687
snow_cover,NA,3532,34,3687
max_temp,NA,3533,-15,3688
snow_cover,NA,3533,32,3688
max_temp,NA,3534,-20,3689
snow_cover,NA,3534,32,3689
max_temp,NA,3535,-11,3690
snow_cover,NA,3535,32,3690
max_temp,NA,3536,-13,3691
snow_cover,NA,3536,36,3691
max_temp,NA,3537,-12,3692
snow_cover,NA,3537,35,3692
max_temp,NA,3538,-14,3693
snow_cover,NA,3538,35,3693
max_temp,NA,3539,-15,3694
snow_cover,NA,3539,35,3694
max_temp,NA,3540,-14,3695
snow_cover,NA,3540,37,3695
max_temp,NA,3541,-11,3696
snow_cover,NA,3541,36,3696
max_temp,NA,3542,-8,3697
snow_cover,NA,3542,35,3697
max_temp,NA,3543,3,3698
snow_cover,NA,3543,35,3698
max_temp,NA,3544,4,3699
snow_cover,NA,3544,33,3699
max_temp,NA,3545,10,3700
snow_cover,NA,3545,32,3700
max_temp,NA,3546,6,3701
snow_cover,NA,3546,31,3701
max_temp,NA,3547,-4,3702
snow_cover,NA,3547,31,3702
max_temp,NA,3548,-6,3703
snow_cover,NA,3548,32,3703
max_temp,NA,3549,-15,3704
snow_cover,NA,3549,32,3704
max_temp,NA,3550,-21,3705
snow_cover,NA,3550,34,3705
max_temp,NA,3551,-20,3706
snow_cover,NA,3551,34,3706
max_temp,NA,3552,-9,3707
snow_cover,NA,3552,33,3707
max_temp,NA,3553,-11,3708
snow_cover,NA,3553,37,3708
max_temp,NA,3554,-12.5,3709
snow_cover,NA,3554,39,3709
max_temp,NA,3555,-19,3710
snow_cover,NA,3555,40,3710
max_temp,NA,3556,-12,3711
snow_cover,NA,3556,47,3711
max_temp,NA,3557,-15,3712
snow_cover,NA,3557,50,3712
max_temp,NA,3558,-11,3713
snow_cover,NA,3558,47,3713
max_temp,NA,3559,-3,3714
snow_cover,NA,3559,46,3714
max_temp,NA,3560,-2,3715
snow_cover,NA,3560,46,3715
max_temp,NA,3561,-11,3716
snow_cover,NA,3561,47,3716
max_temp,NA,3562,-1,3717
snow_cover,NA,3562,47,3717
max_temp,NA,3563,-2,3718
snow_cover,NA,3563,46,3718
max_temp,NA,3564,4.5,3719
snow_cover,NA,3564,43,3719
max_temp,NA,3565,0.5,3720
snow_cover,NA,3565,42,3720
max_temp,NA,3566,-1,3721
snow_cover,NA,3566,59,3721
max_temp,NA,3567,4,3722
snow_cover,NA,3567,56,3722
max_temp,NA,3568,0,3723
snow_cover,NA,3568,54,3723
max_temp,NA,3569,1,3724
snow_cover,NA,3569,52,3724
max_temp,NA,3570,-4,3725
snow_cover,NA,3570,50,3725
max_temp,NA,3571,-5,3726
snow_cover,NA,3571,53,3726
max_temp,NA,3572,-3,3727
snow_cover,NA,3572,52,3727
max_temp,NA,3573,0,3728
snow_cover,NA,3573,50,3728
max_temp,NA,3574,0,3729
snow_cover,NA,3574,49,3729
max_temp,NA,3575,5,3730
snow_cover,NA,3575,47,3730
max_temp,NA,3576,5.5,3731
snow_cover,NA,3576,46,3731
max_temp,NA,3577,2.5,3732
snow_cover,NA,3577,45,3732
max_temp,NA,3578,2,3733
snow_cover,NA,3578,46,3733
max_temp,NA,3579,2,3734
snow_cover,NA,3579,44,3734
max_temp,NA,3580,2,3735
snow_cover,NA,3580,44,3735
max_temp,NA,3581,4,3736
snow_cover,NA,3581,44,3736
max_temp,NA,3582,3,3737
snow_cover,NA,3582,44,3737
max_temp,NA,3583,6,3738
snow_cover,NA,3583,45,3738
max_temp,NA,3584,-7,3739
snow_cover,NA,3584,43,3739
max_temp,NA,3585,-11,3740
snow_cover,NA,3585,43,3740
max_temp,NA,3586,-9,3741
snow_cover,NA,3586,56,3741
max_temp,NA,3587,-11,3742
snow_cover,NA,3587,55,3742
max_temp,NA,3588,-8,3743
snow_cover,NA,3588,54,3743
max_temp,NA,3589,-6,3744
snow_cover,NA,3589,52,3744
max_temp,NA,3590,-2,3745
snow_cover,NA,3590,52,3745
max_temp,NA,3591,-3,3746
snow_cover,NA,3591,51,3746
max_temp,NA,3592,-2,3747
snow_cover,NA,3592,51,3747
max_temp,NA,3593,5,3748
snow_cover,NA,3593,51,3748
max_temp,NA,3594,6,3749
snow_cover,NA,3594,51,3749
max_temp,NA,3595,11,3750
snow_cover,NA,3595,50,3750
max_temp,NA,3596,5.5,3751
snow_cover,NA,3596,46,3751
max_temp,NA,3597,5,3752
snow_cover,NA,3597,43,3752
max_temp,NA,3598,10,3753
snow_cover,NA,3598,42,3753
max_temp,NA,3599,7,3754
snow_cover,NA,3599,31,3754
max_temp,NA,3600,5,3755
snow_cover,NA,3600,62,3755
max_temp,NA,3601,10,3756
snow_cover,NA,3601,46,3756
max_temp,NA,3602,11,3757
snow_cover,NA,3602,41,3757
max_temp,NA,3603,5,3758
snow_cover,NA,3603,42,3758
max_temp,NA,3604,7,3759
snow_cover,NA,3604,42,3759
max_temp,NA,3605,11,3760
snow_cover,NA,3605,38,3760
max_temp,NA,3606,18,3761
snow_cover,NA,3606,35,3761
max_temp,NA,3607,18.5,3762
snow_cover,NA,3607,26,3762
max_temp,NA,3608,15,3763
snow_cover,NA,3608,24,3763
max_temp,NA,3609,8,3764
snow_cover,NA,3609,15,3764
max_temp,NA,3610,11.5,3765
snow_cover,NA,3610,10,3765
max_temp,NA,3611,16,3766
snow_cover,NA,3611,5,3766
max_temp,NA,3612,20,3767
snow_cover,NA,3612,0,3767
max_temp,NA,3613,17.5,3768
snow_cover,NA,3613,0,3768
max_temp,NA,3614,11,3769
snow_cover,NA,3614,0,3769
max_temp,NA,3615,14,3770
snow_cover,NA,3615,0,3770
max_temp,NA,3616,21,3771
snow_cover,NA,3616,0,3771
max_temp,NA,3617,21,3772
snow_cover,NA,3617,0,3772
max_temp,NA,3618,14,3773
snow_cover,NA,3618,0,3773
max_temp,NA,3619,5.5,3774
snow_cover,NA,3619,0,3774
max_temp,NA,3620,4,3775
snow_cover,NA,3620,1,3775
max_temp,NA,3621,5,3776
snow_cover,NA,3621,8,3776
max_temp,NA,3622,5,3777
snow_cover,NA,3622,0,3777
max_temp,NA,3623,10,3778
snow_cover,NA,3623,0,3778
max_temp,NA,3624,12,3779
snow_cover,NA,3624,0,3779
max_temp,NA,3625,15,3780
snow_cover,NA,3625,0,3780
max_temp,NA,3626,22,3781
snow_cover,NA,3626,0,3781
max_temp,NA,3627,18,3782
snow_cover,NA,3627,0,3782
max_temp,NA,3628,18,3783
snow_cover,NA,3628,0,3783
max_temp,NA,3629,22,3784
snow_cover,NA,3629,0,3784
max_temp,NA,3630,24,3785
snow_cover,NA,3630,0,3785
max_temp,NA,3631,17,3786
snow_cover,NA,3631,0,3786
max_temp,NA,3632,23,3787
snow_cover,NA,3632,0,3787
max_temp,NA,3633,21,3788
snow_cover,NA,3633,0,3788
max_temp,NA,3634,14,3789
snow_cover,NA,3634,0,3789
max_temp,NA,3635,20,3790
snow_cover,NA,3635,0,3790
max_temp,NA,3636,23,3791
snow_cover,NA,3636,0,3791
max_temp,NA,3637,25,3792
snow_cover,NA,3637,0,3792
max_temp,NA,3638,16.5,3793
snow_cover,NA,3638,0,3793
max_temp,NA,3639,25,3794
snow_cover,NA,3639,0,3794
max_temp,NA,3640,14,3795
snow_cover,NA,3640,0,3795
max_temp,NA,3641,13,3796
snow_cover,NA,3641,0,3796
max_temp,NA,3642,11,3797
snow_cover,NA,3642,0,3797
max_temp,NA,3643,14,3798
snow_cover,NA,3643,0,3798
max_temp,NA,3644,15,3799
snow_cover,NA,3644,0,3799
max_temp,NA,3645,21,3800
snow_cover,NA,3645,0,3800
max_temp,NA,3646,22.5,3801
snow_cover,NA,3646,0,3801
max_temp,NA,3647,20,3802
snow_cover,NA,3647,0,3802
max_temp,NA,3648,24,3803
snow_cover,NA,3648,0,3803
max_temp,NA,3649,23,3804
snow_cover,NA,3649,0,3804
max_temp,NA,3650,25,3805
snow_cover,NA,3650,0,3805
max_temp,NA,3651,9.5,3806
snow_cover,NA,3651,0,3806
max_temp,NA,3652,8,3807
snow_cover,NA,3652,0,3807
max_temp,NA,3653,15.5,3808
snow_cover,NA,3653,0,3808
max_temp,NA,3654,18,3809
snow_cover,NA,3654,0,3809
max_temp,NA,3655,19,3810
snow_cover,NA,3655,0,3810
max_temp,NA,3656,19.5,3811
snow_cover,NA,3656,0,3811
max_temp,NA,3657,26,3812
snow_cover,NA,3657,0,3812
max_temp,NA,3658,28.5,3813
snow_cover,NA,3658,0,3813
max_temp,NA,3659,30,3814
snow_cover,NA,3659,0,3814
max_temp,NA,3660,25.5,3815
snow_cover,NA,3660,0,3815
max_temp,NA,3661,24,3816
snow_cover,NA,3661,0,3816
max_temp,NA,3662,23,3817
snow_cover,NA,3662,0,3817
max_temp,NA,3663,23,3818
snow_cover,NA,3663,0,3818
max_temp,NA,3664,26.5,3819
snow_cover,NA,3664,0,3819
max_temp,NA,3665,27,3820
snow_cover,NA,3665,0,3820
max_temp,NA,3666,29.5,3821
snow_cover,NA,3666,0,3821
max_temp,NA,3667,31.5,3822
snow_cover,NA,3667,0,3822
max_temp,NA,3668,24.5,3823
snow_cover,NA,3668,0,3823
max_temp,NA,3669,20.5,3824
snow_cover,NA,3669,0,3824
max_temp,NA,3670,19,3825
snow_cover,NA,3670,0,3825
max_temp,NA,3671,22,3826
snow_cover,NA,3671,0,3826
max_temp,NA,3672,24,3827
snow_cover,NA,3672,0,3827
max_temp,NA,3673,18.5,3828
snow_cover,NA,3673,0,3828
max_temp,NA,3674,23,3829
snow_cover,NA,3674,0,3829
max_temp,NA,3675,23,3830
snow_cover,NA,3675,0,3830
max_temp,NA,3676,20,3831
snow_cover,NA,3676,0,3831
max_temp,NA,3677,25,3832
snow_cover,NA,3677,0,3832
max_temp,NA,3678,16,3833
snow_cover,NA,3678,0,3833
max_temp,NA,3679,16.5,3834
snow_cover,NA,3679,0,3834
max_temp,NA,3680,15,3835
snow_cover,NA,3680,0,3835
max_temp,NA,3681,19.5,3836
snow_cover,NA,3681,0,3836
max_temp,NA,3682,20.5,3837
snow_cover,NA,3682,0,3837
max_temp,NA,3683,22.5,3838
snow_cover,NA,3683,0,3838
max_temp,NA,3684,19,3839
snow_cover,NA,3684,0,3839
max_temp,NA,3685,23,3840
snow_cover,NA,3685,0,3840
max_temp,NA,3686,25.5,3841
snow_cover,NA,3686,0,3841
max_temp,NA,3687,26,3842
snow_cover,NA,3687,0,3842
max_temp,NA,3688,24,3843
snow_cover,NA,3688,0,3843
max_temp,NA,3689,26,3844
snow_cover,NA,3689,0,3844
max_temp,NA,3690,19.5,3845
snow_cover,NA,3690,0,3845
max_temp,NA,3691,17,3846
snow_cover,NA,3691,0,3846
max_temp,NA,3692,20,3847
snow_cover,NA,3692,0,3847
max_temp,NA,3693,22,3848
snow_cover,NA,3693,0,3848
max_temp,NA,3694,21.5,3849
snow_cover,NA,3694,0,3849
max_temp,NA,3695,19,3850
snow_cover,NA,3695,0,3850
max_temp,NA,3696,15.5,3851
snow_cover,NA,3696,0,3851
max_temp,NA,3697,21,3852
snow_cover,NA,3697,0,3852
max_temp,NA,3698,15,3853
snow_cover,NA,3698,0,3853
max_temp,NA,3699,21.5,3854
snow_cover,NA,3699,0,3854
max_temp,NA,3700,22.5,3855
snow_cover,NA,3700,0,3855
max_temp,NA,3701,24,3856
snow_cover,NA,3701,0,3856
max_temp,NA,3702,24.5,3857
snow_cover,NA,3702,0,3857
max_temp,NA,3703,25.5,3858
snow_cover,NA,3703,0,3858
max_temp,NA,3704,23.5,3859
snow_cover,NA,3704,0,3859
max_temp,NA,3705,28.5,3860
snow_cover,NA,3705,0,3860
max_temp,NA,3706,28,3861
snow_cover,NA,3706,0,3861
max_temp,NA,3707,25.5,3862
snow_cover,NA,3707,0,3862
max_temp,NA,3708,23.5,3863
snow_cover,NA,3708,0,3863
max_temp,NA,3709,16,3864
snow_cover,NA,3709,0,3864
max_temp,NA,3710,12,3865
snow_cover,NA,3710,0,3865
max_temp,NA,3711,22,3866
snow_cover,NA,3711,0,3866
max_temp,NA,3712,23,3867
snow_cover,NA,3712,0,3867
max_temp,NA,3713,22,3868
snow_cover,NA,3713,0,3868
max_temp,NA,3714,22,3869
snow_cover,NA,3714,0,3869
